millis,arduinoId,temp,temp_dht22,humidity,humidity_dht22,pressure,uva,uvb,uvIndex
4395977,1,22.93,20.40,61.62,52.10,101.04,14.68,20.04,0.04
4459376,1,22.89,20.40,61.60,52.10,101.04,14.01,19.78,0.04
4522859,1,22.91,20.40,61.72,52.10,101.05,12.34,17.52,0.03
4586245,1,22.86,20.40,61.76,52.20,101.05,13.01,17.78,0.03
4649639,1,22.80,20.40,61.78,52.10,101.05,13.13,18.35,0.03
4713126,1,22.79,20.50,61.79,52.20,101.05,16.58,22.66,0.04
4776619,1,22.82,20.40,61.71,52.10,101.05,15.03,19.97,0.04
4840213,1,22.86,20.40,61.66,52.10,101.05,17.15,21.54,0.04
4903602,1,22.86,20.40,61.41,52.10,101.05,16.83,21.21,0.04
4966994,1,22.91,20.40,61.21,52.00,101.05,19.41,22.50,0.04
5030384,1,22.87,20.40,61.13,52.10,101.05,21.74,25.24,0.05
5093774,1,22.93,20.40,60.99,52.10,101.05,21.49,26.69,0.05
5157162,1,22.93,20.40,61.15,52.00,101.05,18.36,24.71,0.05
5220555,1,22.87,20.50,61.31,52.10,101.05,16.13,21.35,0.04
5283944,1,22.86,20.40,61.42,52.00,101.05,17.58,22.66,0.04
5347340,1,22.86,20.40,61.36,52.10,101.05,19.03,23.97,0.04
5410724,1,22.86,20.40,61.28,52.10,101.05,17.48,22.28,0.04
5474219,1,22.87,20.40,61.30,52.10,101.05,17.48,23.28,0.04
5537711,1,22.84,20.40,61.41,52.20,101.05,17.03,22.97,0.04
5601202,1,22.82,20.40,61.48,52.10,101.05,17.03,22.97,0.04
5664593,1,22.84,20.40,61.46,52.20,101.05,18.05,23.16,0.04
5727985,1,22.87,20.40,61.31,52.20,101.05,16.40,19.09,0.04
5791398,1,22.86,20.40,61.21,52.20,101.05,17.18,20.14,0.04
5854764,1,22.91,20.40,61.12,52.20,101.05,20.51,24.88,0.05
5918159,1,22.89,20.40,60.94,52.20,101.06,19.61,24.26,0.05
5981555,1,22.93,20.40,60.99,52.30,101.05,15.71,19.64,0.04
6045038,1,22.93,20.30,61.01,52.20,101.06,17.48,22.28,0.04
6108527,1,22.93,20.30,61.09,52.20,101.05,15.93,20.59,0.04
6172022,1,22.91,20.30,60.94,52.20,101.05,16.93,21.59,0.04
6235513,1,22.93,20.30,60.99,52.30,101.06,18.48,23.28,0.04
6299010,1,22.89,20.30,61.13,52.30,101.06,17.81,23.02,0.04
6362499,1,22.80,20.30,61.95,53.10,101.06,17.36,22.71,0.04
6425887,1,22.70,20.40,62.99,53.40,101.06,17.24,23.14,0.04
6489379,1,22.61,20.30,62.79,52.90,101.06,17.79,23.83,0.04
6552874,1,22.59,20.40,62.82,53.10,101.06,18.01,23.78,0.04
6616370,1,22.59,20.40,62.68,52.40,101.06,15.46,21.09,0.04
6679861,1,22.59,20.50,62.75,52.50,101.07,17.91,21.66,0.04
6743267,1,22.64,20.50,62.86,53.00,101.06,15.48,20.28,0.04
6806843,1,22.62,20.50,62.96,53.00,101.06,16.93,21.59,0.04
6870267,1,22.73,20.50,62.91,53.10,101.06,19.38,23.90,0.05
6933727,1,22.71,20.50,62.95,53.20,101.06,17.28,20.52,0.04
6997322,1,22.66,20.50,63.01,53.20,101.06,18.96,21.19,0.04
7060923,1,22.70,20.50,63.01,52.90,101.06,18.96,21.19,0.04
7124326,1,22.70,20.60,63.00,53.00,101.06,20.06,24.57,0.05
7187801,1,22.71,20.60,63.15,53.00,101.06,19.16,23.95,0.05
7251601,1,22.77,20.60,63.17,53.00,101.06,16.26,21.33,0.04
7315199,1,22.77,20.60,63.23,52.80,101.06,15.58,20.66,0.04
7378693,1,22.73,20.60,63.29,53.00,101.06,15.13,20.35,0.04
7442161,1,22.73,20.60,63.34,52.90,101.06,15.68,21.04,0.04
7505675,1,22.73,20.60,63.37,52.90,101.06,14.01,19.78,0.04
7569064,1,22.70,20.70,63.45,52.80,101.06,14.35,20.30,0.04
7632658,1,22.70,20.70,63.45,52.90,101.05,16.35,22.30,0.04
7696155,1,22.77,20.70,63.41,52.70,101.05,14.47,19.87,0.04
7759842,1,22.75,20.80,63.37,52.70,101.05,13.92,19.18,0.04
7823338,1,22.75,20.80,63.31,52.60,101.06,12.49,16.06,0.03
7886737,1,22.77,20.80,63.17,52.50,101.05,10.41,11.87,0.02
7950226,1,22.79,20.80,62.88,52.50,101.06,12.43,14.06,0.03
8013722,1,22.84,20.80,62.88,52.60,101.06,14.78,15.99,0.03
8077232,1,22.82,20.80,62.74,52.50,101.06,16.46,16.66,0.03
8140696,1,22.93,20.80,62.68,52.60,101.06,19.57,20.45,0.04
8204087,1,22.96,20.80,62.53,52.70,101.06,18.35,18.50,0.04
8267577,1,22.96,20.70,62.52,52.80,101.06,17.68,18.24,0.04
8331069,1,23.04,20.70,62.55,52.90,101.06,22.33,23.31,0.05
8394573,1,23.05,20.70,62.55,52.90,101.06,20.54,23.48,0.05
8458056,1,23.05,20.70,62.53,52.90,101.06,21.41,25.50,0.05
8521449,1,23.02,20.70,62.69,52.90,101.06,17.51,20.88,0.04
8584939,1,23.02,20.80,62.68,52.90,101.06,17.83,22.21,0.04
8648329,1,22.98,20.80,62.86,52.90,101.07,13.38,17.90,0.03
8711833,1,22.96,20.80,62.90,52.70,101.06,14.60,18.85,0.04
8775316,1,23.00,20.80,62.86,52.70,101.06,14.72,19.42,0.04
8838814,1,22.96,20.80,62.89,52.70,101.07,13.97,16.97,0.03
8902302,1,22.96,20.90,62.83,52.60,101.07,14.31,16.49,0.03
8965794,1,22.93,20.90,62.75,52.50,101.06,13.78,14.99,0.03
9029202,1,23.02,20.90,62.57,52.60,101.06,14.80,15.18,0.03
9092680,1,23.00,20.90,62.49,52.60,101.06,17.93,17.16,0.04
9156173,1,23.05,20.90,62.36,52.60,101.06,14.03,13.54,0.03
9220072,1,23.09,20.90,62.38,52.60,101.06,14.15,13.11,0.03
9283464,1,23.07,20.90,62.37,52.70,101.06,18.38,18.47,0.04
9347271,1,23.09,20.90,62.31,52.60,101.06,21.04,20.95,0.04
9410756,1,23.14,20.90,62.23,52.60,101.06,20.92,21.38,0.04
9474249,1,23.20,20.90,62.28,52.60,101.06,17.69,18.02,0.04
9537743,1,23.16,21.00,62.22,52.60,101.07,15.46,16.66,0.03
9601234,1,23.27,21.00,62.26,52.60,101.07,15.25,14.49,0.03
9664673,1,23.18,21.00,62.14,52.50,101.07,15.25,15.49,0.03
9728220,1,23.18,21.00,62.18,52.60,101.07,17.70,17.80,0.04
9791712,1,23.21,21.00,62.15,52.50,101.07,21.15,22.11,0.04
9855203,1,23.23,21.10,62.11,52.30,101.07,21.26,22.90,0.05
9918803,1,23.21,21.20,62.11,52.20,101.07,21.26,22.90,0.05
9982320,1,23.27,21.20,62.09,52.10,101.07,19.48,20.85,0.04
10045800,1,23.27,21.30,62.09,52.00,101.07,19.70,20.80,0.04
10109276,1,23.30,21.30,62.02,51.90,101.07,21.48,21.85,0.04
10172872,1,23.30,21.30,62.00,51.90,101.06,22.26,23.90,0.05
10236673,1,23.32,21.30,61.96,51.80,101.06,24.14,26.33,0.05
10300170,1,23.36,21.30,61.97,51.80,101.06,24.02,25.76,0.05
10363764,1,23.34,21.40,61.96,51.80,101.06,22.79,25.40,0.05
10427259,1,23.32,21.40,62.00,51.70,101.06,21.34,24.09,0.05
10490750,1,23.36,21.40,61.99,51.60,101.06,19.56,21.04,0.04
10554180,1,23.36,21.40,61.89,51.60,101.06,20.13,21.92,0.04
10617738,1,23.37,21.50,61.78,51.50,101.06,18.03,18.54,0.04
10681228,1,23.45,21.40,61.68,51.50,101.06,20.36,20.28,0.04
10744662,1,23.46,21.50,61.66,51.50,101.06,19.91,20.97,0.04
10808111,1,23.48,21.50,61.64,51.40,101.06,19.01,21.35,0.04
10871704,1,23.46,21.50,61.71,51.50,101.06,18.89,20.78,0.04
10935201,1,23.46,21.50,61.83,51.50,101.05,22.44,26.47,0.05
10998792,1,23.45,21.50,61.86,51.50,101.05,16.99,20.16,0.04
11062289,1,23.46,21.50,61.93,51.50,101.06,18.21,20.11,0.04
11125722,1,23.45,21.60,61.87,51.50,101.05,17.54,19.85,0.04
11189175,1,23.50,21.60,61.79,51.50,101.06,19.42,23.28,0.04
11252661,1,23.48,21.60,61.78,51.40,101.05,21.30,24.71,0.05
11316157,1,23.48,21.50,61.88,51.40,101.05,20.95,25.78,0.05
11379652,1,23.52,21.50,61.90,51.40,101.06,18.50,23.47,0.04
11443244,1,23.54,21.60,61.93,51.40,101.06,19.17,23.73,0.04
11506743,1,23.55,21.60,61.88,51.40,101.06,17.62,22.04,0.04
11570236,1,23.57,21.60,61.82,51.40,101.06,20.07,24.35,0.05
11633665,1,23.57,21.60,61.76,51.40,101.06,19.85,23.40,0.04
11697119,1,23.57,21.60,61.77,51.40,101.06,20.30,23.71,0.05
11760504,1,23.59,21.60,61.63,51.30,101.06,17.52,21.66,0.04
11824103,1,23.59,21.60,61.66,51.40,101.05,18.07,22.35,0.04
11887698,1,23.66,21.60,61.61,51.30,101.05,17.52,21.66,0.04
11951094,1,23.62,21.60,61.57,51.40,101.06,20.30,24.71,0.05
12014584,1,23.62,21.60,61.57,51.30,101.05,17.97,20.97,0.04
12078076,1,23.61,21.60,61.62,51.30,101.05,19.86,24.18,0.05
12141568,1,23.64,21.60,61.59,51.40,101.05,16.67,18.20,0.04
12205166,1,23.66,21.60,61.31,51.30,101.05,16.02,17.13,0.03
12268659,1,23.75,21.70,61.03,51.30,101.05,16.47,17.44,0.03
12332254,1,23.70,21.70,60.97,51.30,101.05,14.92,15.75,0.03
12395755,1,23.71,21.70,61.16,51.30,101.05,16.37,17.06,0.04
12459362,1,23.70,21.70,61.13,51.20,101.04,18.70,18.80,0.04
12522842,1,23.75,21.70,61.18,51.20,101.04,18.25,18.49,0.04
12586331,1,23.68,21.70,61.04,51.10,101.04,16.80,17.18,0.03
12649829,1,23.71,21.80,60.99,51.10,101.04,18.02,19.13,0.04
12713521,1,23.75,21.80,61.07,51.10,101.04,16.80,17.18,0.03
12776965,1,23.79,21.80,61.03,51.10,101.04,16.47,17.44,0.03
12840818,1,23.79,21.80,61.00,51.10,101.04,19.35,20.87,0.04
12904311,1,23.79,21.80,61.02,51.10,101.04,17.68,18.61,0.04
12967910,1,23.80,21.80,61.07,51.10,101.05,18.01,19.35,0.04
13031403,1,23.80,21.80,61.18,51.10,101.05,15.35,15.87,0.03
13094895,1,23.79,21.80,61.06,51.10,101.05,13.14,12.70,0.03
13158492,1,23.80,21.80,60.90,51.00,101.05,11.71,9.58,0.02
13221999,1,23.80,21.80,60.94,51.00,101.05,17.04,17.32,0.03
13285477,1,23.79,21.90,60.88,51.00,101.04,19.80,21.18,0.04
13348965,1,23.80,21.90,61.10,51.00,101.05,19.89,22.78,0.04
13412363,1,23.80,21.90,61.17,51.00,101.04,18.09,21.54,0.04
13475850,1,23.73,21.90,61.38,51.10,101.04,18.40,22.09,0.04
13539343,1,23.77,21.90,61.50,51.00,101.04,18.83,23.21,0.04
13602835,1,23.71,21.90,61.73,51.00,101.04,19.71,24.64,0.05
13666327,1,23.70,21.90,61.83,51.00,101.04,16.48,22.28,0.04
13729757,1,23.73,21.90,61.93,51.10,101.04,16.58,22.66,0.04
13793211,1,23.77,21.90,61.88,51.10,101.04,17.80,23.61,0.04
13856702,1,23.80,21.90,61.74,51.00,101.04,14.25,19.92,0.04
13920198,1,23.79,21.80,61.80,51.10,101.05,16.92,22.18,0.04
13983608,1,23.80,21.80,61.70,51.10,101.04,14.72,18.42,0.03
14047081,1,23.80,21.80,61.63,51.20,101.04,15.62,19.04,0.04
14110576,1,23.86,21.90,61.69,51.30,101.04,17.07,21.35,0.04
14174074,1,23.84,21.90,61.54,51.30,101.04,15.86,19.18,0.04
14237565,1,23.86,21.90,61.37,51.20,101.04,17.64,20.23,0.04
14301160,1,23.86,21.90,61.37,51.30,101.04,16.64,20.23,0.04
14364653,1,23.87,21.90,61.32,51.10,101.04,17.19,20.92,0.04
14428144,1,23.89,21.90,61.39,51.30,101.04,20.07,24.35,0.05
14491639,1,23.89,21.90,61.30,51.20,101.04,17.85,21.40,0.04
14555132,1,23.82,21.90,61.44,51.10,101.04,19.18,23.14,0.04
14618565,1,23.79,21.90,61.46,51.00,101.04,21.73,26.83,0.05
14682117,1,23.91,21.90,61.54,51.10,101.04,17.28,21.52,0.04
14745611,1,23.87,21.90,61.44,51.10,101.04,17.38,21.90,0.04
14809311,1,23.86,21.90,61.61,51.10,101.04,20.38,24.90,0.05
14872947,1,23.91,21.90,61.54,51.10,101.04,18.38,22.90,0.04
14936498,1,23.87,21.90,61.60,51.10,101.04,16.05,20.16,0.04
14999994,1,23.89,21.90,61.56,51.20,101.04,17.38,21.90,0.04
15063487,1,23.95,21.90,61.55,51.10,101.04,17.93,22.59,0.04
15126975,1,23.91,21.90,61.62,51.30,101.04,16.48,21.28,0.04
15190471,1,23.89,21.90,61.62,51.30,101.04,17.58,23.66,0.04
15253962,1,23.93,21.90,61.63,51.30,101.04,16.80,21.61,0.04
15317456,1,23.95,21.90,61.61,51.30,101.04,17.35,24.30,0.04
15380950,1,23.89,21.90,61.61,51.20,101.05,14.80,20.61,0.04
15444438,1,23.91,21.90,61.62,51.30,101.04,16.03,20.97,0.04
15507941,1,23.91,21.90,61.63,51.30,101.04,19.81,26.02,0.05
15571424,1,23.95,21.90,61.55,51.30,101.04,18.81,24.02,0.04
15634920,1,23.93,21.90,61.53,51.30,101.04,18.69,24.45,0.05
15698412,1,23.98,21.90,61.56,51.30,101.04,15.91,21.40,0.04
15761906,1,23.95,21.90,61.67,51.30,101.04,16.46,23.09,0.04
15825809,1,23.95,21.90,61.69,51.30,101.04,14.46,19.09,0.04
15889401,1,23.89,21.90,61.67,51.30,101.04,17.01,22.78,0.04
15952845,1,23.86,21.80,61.69,51.40,101.04,14.01,19.78,0.04
16016303,1,23.89,21.80,61.79,51.60,101.04,12.01,16.78,0.03
16079943,1,23.84,21.70,61.87,51.70,101.04,11.01,16.78,0.03
16143513,1,23.79,21.70,62.00,51.80,101.04,12.01,16.78,0.03
16207103,1,23.75,21.60,62.11,51.80,101.04,13.68,18.04,0.03
16270568,1,23.84,21.60,62.49,52.50,101.04,14.13,19.35,0.04
16334488,1,23.79,21.60,62.54,52.50,101.04,15.58,20.66,0.04
16398066,1,23.77,21.60,63.24,53.20,101.04,15.58,21.66,0.04
16461662,1,23.73,21.60,64.72,54.90,101.04,16.58,21.66,0.04
16525258,1,23.61,21.60,68.55,58.20,101.04,16.36,21.71,0.04
16588956,1,23.54,21.50,69.89,59.10,101.04,17.91,24.40,0.04
16652448,1,23.54,21.50,70.37,58.40,101.04,17.13,23.35,0.04
16716054,1,23.54,21.40,71.27,60.10,101.03,17.46,23.09,0.04
16779543,1,23.54,21.40,72.12,60.40,101.03,16.01,22.78,0.04
16842969,1,23.62,21.40,72.40,61.20,101.03,14.01,19.78,0.04
16906418,1,23.59,21.40,73.24,61.70,101.03,14.01,19.78,0.04
16970020,1,23.59,21.40,73.38,61.60,101.03,14.34,19.52,0.04
17033511,1,23.68,21.30,74.01,62.30,101.03,12.34,17.52,0.03
17097104,1,23.66,21.30,74.40,62.70,101.03,11.67,17.26,0.03
17160606,1,23.68,21.30,74.50,63.10,101.03,11.67,17.26,0.03
17224003,1,23.46,21.20,74.74,63.00,101.03,12.00,17.00,0.03
17288001,1,23.39,21.30,75.25,62.90,101.03,11.00,16.00,0.03
17351610,1,23.39,21.30,75.51,63.10,101.03,5.00,9.00,0.02
17415083,1,23.27,21.30,75.71,62.40,101.02,5.00,9.00,0.02
17478578,1,23.45,21.30,75.58,62.40,101.03,5.00,9.00,0.02
17542183,1,23.48,21.30,75.52,62.70,101.02,5.00,9.00,0.02
17605770,1,23.57,21.30,75.54,62.80,101.02,6.00,10.00,0.02
17669264,1,23.52,21.30,75.71,63.10,101.03,6.00,11.00,0.02
17732859,1,23.61,21.30,75.92,64.10,101.03,6.00,10.00,0.02
17796351,1,23.70,21.30,75.92,63.60,101.03,6.00,11.00,0.02
17859843,1,23.66,21.20,75.69,63.60,101.03,5.00,9.00,0.02
17923269,1,23.62,21.20,75.72,63.80,101.03,5.00,8.00,0.01
17986836,1,23.61,21.20,75.90,63.90,101.03,4.00,7.00,0.01
18050444,1,23.54,21.20,76.28,64.10,101.03,4.00,8.00,0.01
18114077,1,23.54,21.10,76.35,64.30,101.03,5.00,8.00,0.01
18177618,1,23.41,21.10,76.37,63.90,101.03,5.00,9.00,0.02
18241112,1,23.37,21.10,76.46,64.10,101.03,6.00,10.00,0.02
18304606,1,23.39,21.10,76.07,63.50,101.02,6.00,9.00,0.02
18368094,1,23.34,21.20,76.39,63.30,101.02,4.00,7.00,0.01
18431693,1,23.36,21.20,76.21,62.60,101.02,4.00,7.00,0.01
18495083,1,23.34,21.30,75.97,62.40,101.02,3.00,6.00,0.01
18558576,1,23.45,21.30,75.41,61.70,101.03,2.00,5.00,0.01
18622070,1,23.45,21.30,74.92,61.50,101.02,3.00,6.00,0.01
18685666,1,23.48,21.30,74.59,61.60,101.02,1.00,4.00,0.01
18749090,1,23.48,21.30,74.67,61.40,101.02,1.00,3.00,0.00
18812652,1,23.55,21.40,74.17,60.90,101.02,1.00,4.00,0.01
18876253,1,23.52,21.40,73.75,60.30,101.02,1.00,4.00,0.01
18939845,1,23.54,21.40,73.48,60.10,101.02,2.00,5.00,0.01
19003439,1,23.57,21.40,73.25,60.10,101.02,2.00,5.00,0.01
19066934,1,23.64,21.40,72.88,59.90,101.02,2.00,5.00,0.01
19130527,1,23.62,21.40,72.82,59.80,101.02,2.00,5.00,0.01
19194022,1,23.68,21.40,72.48,59.60,101.03,2.00,5.00,0.01
19257515,1,23.71,21.40,72.30,59.60,101.03,3.00,6.00,0.01
19321009,1,23.71,21.50,72.09,59.50,101.02,4.00,7.00,0.01
19384505,1,23.75,21.40,71.91,59.40,101.03,3.00,7.00,0.01
19447890,1,23.75,21.40,71.77,59.30,101.03,4.00,7.00,0.01
19511390,1,23.73,21.50,71.51,59.00,101.03,6.00,10.00,0.02
19574782,1,23.71,21.50,71.51,59.10,101.03,8.00,13.00,0.02
19638270,1,23.77,21.50,71.32,58.80,101.03,9.00,13.00,0.02
19701773,1,23.77,21.50,71.19,58.90,101.03,8.00,12.00,0.02
19765254,1,23.73,21.50,71.28,58.80,101.03,8.00,12.00,0.02
19828656,1,23.75,21.50,71.26,58.70,101.03,8.00,12.00,0.02
19892145,1,23.75,21.50,71.05,58.50,101.03,8.00,13.00,0.02
19955664,1,23.71,21.50,70.91,58.70,101.03,9.00,13.00,0.02
20019128,1,23.75,21.50,70.63,58.30,101.03,9.00,14.00,0.02
20082521,1,23.79,21.50,70.54,58.20,101.03,9.00,13.00,0.02
20146025,1,23.79,21.50,70.37,58.10,101.03,7.67,12.26,0.02
20209504,1,23.75,21.50,70.28,58.00,101.03,8.67,13.26,0.02
20273100,1,23.75,21.50,70.27,58.10,101.03,9.34,13.52,0.02
20336593,1,23.73,21.50,70.09,58.00,101.03,10.34,15.52,0.03
20400083,1,23.75,21.50,70.20,58.00,101.03,12.01,16.78,0.03
20463579,1,23.70,21.50,70.01,57.70,101.03,13.34,18.52,0.03
20527071,1,23.79,21.50,69.86,57.80,101.03,11.01,16.78,0.03
20590463,1,23.75,21.50,69.73,57.70,101.03,11.34,15.52,0.03
20654055,1,23.75,21.50,69.82,57.60,101.03,11.67,17.26,0.03
20717552,1,23.59,21.50,69.76,57.50,101.03,10.34,15.52,0.03
20781081,1,23.68,21.60,69.62,57.30,101.03,10.34,15.52,0.03
20844648,1,23.62,21.60,69.62,57.30,101.03,11.34,16.52,0.03
20908136,1,23.68,21.60,69.40,57.20,101.03,12.67,17.26,0.03
20971559,1,23.77,21.60,69.26,57.20,101.03,11.67,16.26,0.03
21035018,1,23.73,21.60,69.23,57.10,101.03,11.00,16.00,0.03
21098513,1,23.71,21.60,69.23,57.10,101.03,9.00,13.00,0.02
21162120,1,23.70,21.60,69.26,57.00,101.03,8.00,12.00,0.02
21225499,1,23.70,21.60,69.35,57.00,101.04,7.00,11.00,0.02
21288995,1,23.73,21.60,69.21,56.90,101.04,6.00,9.00,0.02
21352485,1,23.80,21.60,69.13,56.80,101.04,4.00,7.00,0.01
21415998,1,23.77,21.60,69.10,56.80,101.03,4.00,7.00,0.01
21479409,1,23.75,21.60,69.12,56.80,101.04,4.00,8.00,0.01
21542866,1,23.77,21.70,69.14,56.70,101.04,6.00,10.00,0.02
21606357,1,23.79,21.70,69.01,56.70,101.04,6.00,9.00,0.02
21669745,1,23.80,21.60,68.96,56.70,101.03,6.00,10.00,0.02
21733853,1,23.82,21.70,68.87,56.60,101.04,6.00,9.00,0.02
21797346,1,23.80,21.70,68.91,56.60,101.04,5.00,9.00,0.02
21860838,1,23.82,21.70,68.92,56.70,101.04,5.00,9.00,0.02
21924359,1,23.82,21.70,68.77,56.60,101.03,5.00,9.00,0.02
21987826,1,23.82,21.60,68.72,56.50,101.04,5.00,9.00,0.02
22051320,1,23.84,21.70,68.76,56.50,101.03,6.00,10.00,0.02
22114814,1,23.80,21.70,68.67,56.40,101.03,6.00,10.00,0.02
22178327,1,23.84,21.70,68.60,56.40,101.04,7.00,11.00,0.02
22241783,1,23.80,21.70,68.43,56.30,101.03,8.00,12.00,0.02
22305301,1,23.82,21.60,68.38,56.30,101.03,9.00,13.00,0.02
22368789,1,23.82,21.60,68.30,56.30,101.03,10.00,14.00,0.03
22432177,1,23.80,21.60,68.19,56.40,101.03,9.00,13.00,0.02
22495603,1,23.84,21.60,68.09,56.30,101.03,9.00,14.00,0.02
22559164,1,23.86,21.50,68.11,56.50,101.03,9.00,14.00,0.02
22622573,1,23.84,21.50,68.22,56.70,101.03,9.00,14.00,0.02
22686254,1,23.68,21.50,68.32,57.00,101.03,8.00,13.00,0.02
22749849,1,23.57,21.60,69.01,57.00,101.03,7.00,11.00,0.02
22813337,1,23.73,21.60,69.05,57.10,101.03,6.00,10.00,0.02
22876835,1,23.75,21.60,69.08,57.00,101.03,4.00,8.00,0.01
22940570,1,23.79,21.50,69.12,56.90,101.03,5.00,8.00,0.01
23004230,1,23.77,21.60,69.14,56.80,101.04,4.00,7.00,0.01
23067723,1,23.73,21.60,68.89,56.70,101.03,5.00,8.00,0.01
